messages,sentiment,session_index
"['[MHS]', 'siet', 'umum', 'iya', 'terima', 'dear', 'microsoft', '[MHS]', 'unfortunately', 'we', 'regret', 'inform', 'you', 'that', 'your', 'paper', 'sentiment', 'analysis', 'of', 'food', 'ulas', 'using', 'naive', 'bayes', 'pearson', 'correlation', 'coefficient', 'feature', 'selection', 'for', 'siet', 'has', 'not', 'been', 'accepted', 'for', 'publication', 'we', 'hope', 'that', 'you', 'will', 'find', 'the', 'reviews', 'useful', 'when', 'revising', 'your', 'paper', 'we', 'would', 'like', 'thank', 'you', 'for', 'your', 'support', 'the', 'conference', 'baik', 'coba', 'masuk', 'iya', '[LINK]']",1.0,420
"['waalaikumsaam', 'iya', 'coba', 'masuk', 'kesini']",1.0,420
"['oke', 'semangat']",1.0,420
"['terima', 'kasih']",1.0,420
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'jurnal', 'juita', 'unggah', 'jurnal', 'bentuk', 'bahasa', 'inggris', 'iya', 'sesuai', 'contoh', 'jurnal', 'juita', 'unggah', 'terima', 'kasih']",1.0,421
"['atur', 'submissionnya', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'iya', 'iya', 'coba', 'kemarin', 'reviewer', 'rasa']",1.0,421
"['iya', 'terima', 'kasih']",1.0,421
"['sulit', 'bilang', 'iya']",1.0,421
['iya'],1.0,421
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'jurnal', 'coba', 'publish', 'juita', 'mohon', 'maaf', 'jurnal', 'sesuai', 'kualifikasi', 'juita', 'tunggu', 'dipublish', 'jptiik', 'terima', 'kasih', 'wassalamualaikum']",1.0,422
"['informasi', 'tolak', 'iya', '[MHS]', 'iya', 'tunggu', 'dipublish', 'jptiik']",1.0,422
['email'],1.0,422
['doc'],1.0,423
"['[DOSEN]', 'maaf', 'izin', 'bimbing', 'badan', 'terima kasih', 'maaf', 'ganggu']",1.0,424
"['moga', 'lekas', 'sehat', 'iya', 'mbak', 'terima', 'kasih']",1.0,424
"['terima', 'kasih']",1.0,424
"['terima', 'kasih']",1.0,425
['oke'],1.0,425
"['perihal', 'p2', 'filkom', 'apps', 'proses', 'minggu', 'p2', 'bimbing', 'filkom', 'apps', 'proses', 'iya', 'terima', 'kasih', 'maaf', 'ganggu']",1.0,426
"['[MHS]', 'proses', 'iya', 'mohon', 'maaf', 'lupa', 'terima', 'kasih']",1.0,426
"['terima', 'kasih', 'maaf', 'ganggu']",1.0,426
"['perhati', 'logbook', 'verifikasi', 'nilai', 'maju', 'p2', 'mahasiswa', 'isi', 'logbook', 'verifikasi', 'bimbing', 'minimum', 'logbook', 'bimbing', 'log', 'booknya', 'input', 'p2', 'coba', 'cek', 'log', 'booknya', 'iya']",1.0,426
"['logbook', 'penuh', 'logbook', '[DOSEN]', 'hubung', 'terima', 'kasih']",1.0,426
"['kabar', 'iya']",1.0,426
"['terima', 'kasih', 'maaf', 'ganggu']",1.0,426
"['saama', 'no', 'worries']",1.0,426
"['maaf', 'ngabarin', 'logbook', 'penuh', 'diapprove', '[DOSEN]']",1.0,426
"['terima', 'kasih']",1.0,426
"['bimbing', 'skripsi', 'iya', 'lapor', 'progres', 'skripsi', 'uji', 'terima', 'kasih', 'maaf', 'ganggu']",1.0,427
"['via', 'online', 'iya', 'samping', 'cuti', 'kondisi', 'kampus', 'kondusif', 'kait', 'pandemic', 'covid', 'update', 'progres', 'via', 'iya', 'discreenshoot', 'diskusi', 'sulit', 'via', 'online']",1.0,427
"['oiya', 'screenshot', 'hasil', 'program', 'iya']",1.0,427
['iya'],1.0,427
"['latih', 'uji']",1.0,427
"['latih', 'uji', 'kelas', 'negatif', 'positif']",1.0,427
"['iyaa', 'positif', 'negatif']",1.0,427
"['hitung', 'manual', 'iya', 'latih', 'uji']",1.0,427
"['hitung', 'manual', 'pakai', 'latih', 'uji']",1.0,427
"['pakai', 'banding', 'uji', 'latih', 'dan terus', 'oke', 'iya', 'data', 'ratus']",1.0,427
"['iyaa', 'coba', 'latih', 'uji', 'akurasi', 'ganti', 'banding', 'iya', 'program', 'pakai']",1.0,427
"['oke', 'coba', 'pengaruh', 'iya', 'skenario', 'uji', 'hasil', 'analis', 'iya', 'pakai', 'seleksi', 'fitur']",1.0,427
"['iya', 'iya', 'pakai', 'seleksi', 'fitur']",1.0,427
"['oke', 'uji', 'banding', 'pakai', 'seleksi', 'fitur', 'pakai', 'seleksi', 'fitur']",1.0,427
"['terima', 'kasih', 'mohon', 'maaf', '[DOSEN]', 'cuti', 'iya']",1.0,427
"['mbak', '[DOSEN]', 'update', 'iya', 'mei', 'prosedur', 'uji', 'online', 'nampaknya', 'mekanisme', 'bincang', 'kabar', 'iya', 'case', 'butuh', 'tanda tangan', 'gampang']",1.0,427
"['iya', 'selamat', 'lahir', 'putri', 'moga', 'bakti', 'tua']",1.0,427
"['iya', 'dosen', 'work', 'from', 'home']",1.0,427
"['iya', 'latih', 'uji', 'skenario', 'uji', 'iya', 'tambah', 'baik']",1.0,427
"['hasil', 'uji', 'diskusi', 'hasil', 'penngujiannya', 'letak', 'excel', 'iya']",1.0,427
"['iya', 'logbook', 'filkom', 'apps', 'cantum', 'iya']",1.0,427
"['iya', 'cantumin']",1.0,427
"['terima', 'kasih']",1.0,427
"['[DOSEN]', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'diskus', 'kait', 'bimbing', 'skripsi', 'terima', 'kasih']",1.0,428
"['sila', 'diskusi', 'mbak', 'via', 'online', 'iya', 'sync', 'via', 'google', 'meet', 'skype', 'besok', 'iya', 'tentatif', 'via', 'anytime', 'iya']",1.0,428
"['iya', 'via', 'iya']",1.0,428
"['sila', 'mbak', '[MHS]', 'beberala', 'slow', 'res', 'iya']",1.0,428
"['latih', 'latih', 'uji', 'hasil', 'akurasi', 'dapat', 'program', 'seleksi', 'fitur', 'ubah', 'banding', 'latih', 'uji', 'hasil', 'dapat', 'seleksi', 'fitur', 'seleksi', 'fitur', 'iya', 'ohiya', 'komputasi', 'lumayan', '5menit']",1.0,428
"['justrus', 'rendah', 'iya', 'pakai', 'seleksi', 'fitur', 'sebab', 'tabel', 'uji', 'struktur', 'data']",1.0,428
"['iya', 'ubah', 'ubah', 'latih', 'terkadang', 'hasil', 'latih', 'uji', 'guna', 'seleksi', 'fitur', 'tingkat', 'akurasi', 'tabel', 'uji', 'confusion', 'matriks', 'tentu', 'latih']",-1.0,428
"['maaf', 'merespon', 'karakteristik', 'data', 'pengaruh', 'coba', 'hasil', 'ekstraksi', 'fitur', 'token', 'hasil', 'seleksi', 'fitur', 'potensi', 'fitur', 'kadakteristiknya', 'jenis', 'cek', 'pengaruh', 'kondisi', 'latih', 'uji', 'catat', 'pribadi']",1.0,429
"['iya', 'terima', 'kasih']",1.0,429
"['iya', '[MHS]', 'semangat', 'iya']",1.0,429
['iya'],1.0,429
['oke'],1.0,429
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', '[MHS]', 'mahasiswi', 'teknik', 'informatika', 'angkat', 'konsultasi', 'proposal', 'dosen', 'bimbing', 'konsultasi', 'terima', 'kasih', 'wassalamualaikum']",1.0,430
"['fleksibel', 'google', 'neet']",1.0,430
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', '[MHS]', 'mahasiswi', 'bimbing', 'skripsi', 'hubung', 'progres', 'konsultasi', 'kait', 'skripsi', 'bimbing', 'dosen', 'revisi', 'diagram alir', 'iterasi', 'if', 'iya', 'revisi', 'uji', 'poin', 'uji', 'konvergensi', 'revisi', 'kait', 'rumus', 'fitness', 'baik', 'lampir', 'skripsi', 'revisi', 'saran', 'kait', 'proposal', 'skripsi', 'terima kasih', 'mohon', 'maaf', 'wassalamualaikum', 'doc']",1.0,431
"['doc', 'doc', 'contoh']",1.0,431
"['baik', 'terima kasih']",1.0,431
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', '[MHS]', 'mahasiswi', 'bimbing', 'skripsi', 'hubung', 'info', 'revisi', 'kait', 'diagram alir', 'rapi', 'guna', 'bahasa', 'inggris', 'cetak', 'miring', 'baik', 'kemarin', 'tanggal', 'november', 'mengupload', 'video', 'presentasi', 'p1', 'drive', 'akses', 'email', 'dosen', 'lampir', 'skripsi', 'terima kasih', 'mohon', 'maaf', 'wassalamualaikum', 'doc']",1.0,432
['oke'],1.0,432
"['[DOSEN]', 'terima', 'kasih']",1.0,432
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', '[MHS]', 'mahasiswi', 'bimbing', 'skripsi', 'hubung', 'info', 'skripsi', 'p1', 'bimbing', 'status', 'skripsi', 'tunggu', 'nilai', 'bimbing', 'kirim', 'video', 'presentasi', 'p1', 'bahan', 'nilai', 'p1', 'terima kasih', 'mohon', 'maaf', 'wassalamualaikum']",-1.0,433
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'hubung', 'progres', 'konsultasi', 'p2', 'kait', 'skripsi', 'lampir', 'skripsi', 'lampir', 'hasil', 'screenshot', 'program', 'manual', 'revisi', 'saran', 'kait', 'proposal', 'skripsi', 'terima kasih', 'mohon', 'maaf', 'wassalamualaikum', 'doc']",1.0,434
"['rujuk', 'gambar', 'tabel', 'case', 'capital', 'contoh', 'gambar', 'dlm', 'konektor', 'indeks', 'cek', 'halaman', 'doc', 'bagus', 'demo', 'program', 'daftar', 'seminar hasil']",1.0,434
"['[DOSEN]', 'baik', 'dokumen', 'skripsi', 'terima kasih', 'bimbing']",1.0,434
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'hubung', 'konsultasi', 'kait', 'skripsi', 'kemarin', 'revisi', 'kait', 'diagram alir', 'beri', 'caption', 'daftar', 'tabel', 'baik', 'revisi', 'dosen', 'kait', 'uji', 'konvergensi', 'baik', 'lampir', 'dokumen', 'skripsi', 'referensi', 'abstrak', 'revisi', 'saran', 'kait', 'dokumen', 'skripsi', 'jurnal', 'terima kasih', 'mohon', 'maaf', 'wassalamualaikum', 'doc']",1.0,435
"['oke', 'p2', 'pemb1', 'q', 'approved']",1.0,435
"['[DOSEN]', 'terima kasih']",1.0,435
"['[DOSEN]', 'aju', 'seminar hasil', 'tunggu', 'verifikasi', 'mohon', 'maaf', 'dekat sekali', 'dedline', 'aju', 'kendala', 'administrasi', 'terima kasih', 'wassalamualaikum']",1.0,436
"['q', 'klik']",1.0,436
['terima kasih'],1.0,436
"['[DOSEN]', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'informasi', 'pelakasanaan', 'uji', 'skripsi', 'laksana', 'senin', 'januari', 'wib', 'harap', 'konfirmasi', 'dosen', 'bimbing', 'laksana', 'sidang', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']",1.0,437
['oke'],1.0,437
['terima kasih'],1.0,437
"['selamat', 'pagi', 'informasi', 'kait', 'link', 'sidang', 'skripsi', 'wib', '[LINK]', 'terima kasih', 'wassalamualaikum']",1.0,438
"['silah', 'join']",1.0,438
"['umum', 'akademik', 'status', 'mahasiswa', 'skripsi', 'kait', 'status', 'aktif', 'mahasiswa', 'filkom', 'semester', 'genap', 'fakultas', 'ilmu', 'komputer', 'ambil', 'bijak', 'bagai ikut', 'mahasiswa', 'filkom', 'daftar', 'seminar hasil', 'sidang', 'skripsi', 'tanggal', 'januari', 'status', 'akademik', 'set', 'blokir', 'semester', 'genap', 'daftar', 'ulang', 'bayar', 'spp', 'ukt', 'mahasiswa', 'selesai', 'sidang', 'skripsi', 'daftar', 'yudisium', 'lambat', 'tanggal', 'februari', 'status', 'rubah', 'lulus', 'semester', 'ganjil', 'mahasiswa', 'selesai', 'daftar', 'yudisium', 'tanggal', 'februari', 'mahasiswa', 'daftar', 'ulang', 'semester', 'genap', 'bayar', 'ukt', 'spp', 'dekan', 'filkom', 'wakil', 'dekan', 'bidang', 'akademik']",1.0,439
"['terima kasih', 'informasi', 'selesai', 'revisi']",1.0,439
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', 'aju', 'topik', 'skripsi', 'temu', 'terima', 'kasih', 'wassalamualaikum']",1.0,440
"['selasa', 'jam']",1.0,440
"['[MHS]', 'terima kasih']",1.0,440
"['[MHS]', 'request', 'calon', 'dosen bimbing', 'dosen']",1.0,441
"['[DOSEN]', 'saran', 'saran', 'terima kasih']",1.0,441
"['tolong', 'alternatif', 'beliau']",1.0,441
"['alternatif', 'dosen', 'request', '[DOSEN]', '[DOSEN]', '[DOSEN]']",-1.0,441
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'perihal', 'bimbing', 'kirim', 'email', 'periksa', 'terima', 'kasih', 'wassalamualaikum']",1.0,442
"['mohon', 'tunggu']",1.0,442
['terima kasih'],1.0,442
"['[MHS]', 'isi', 'logbook', 'minimal', 'dosen bimbing', 'p1', 'terima kasih']",1.0,443
"['follow', '[DOSEN]', 'kirim', 'email', 'balas', 'balas']",1.0,443
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'perihal', 'p1', 'bimbing', 'dosen', '3kali', 'p1', 'terima', 'kasih', 'wassalamualaikum']",1.0,444
"['[MHS]', 'hasil', 'run', 'koding', 'nilai', 'fitness', 'gbest', 'excel', 'manual', 'silah', 'video', 'presentasi', 'p1', 'durasi', 'minimal', 'menit', 'menit', 'unggah', 'google', 'drive', 'link', 'public', 'email', 'dosen bimbing', 'subject', 'video', 'presentasi', 'p1', 'daring', 'dosen bimbing', 'audio', 'record', 'wajah', 'wajib', 'tools', 'camtasia', 'screen', 'matic']",1.0,444
"['mohon', 'maaf', 'codingan', 'masihh', 'selesai', 'presentasi', 'p1', 'beda', 'power point', 'kirim', 'email', 'isi', 'batas', 'skripsi', 'semester', 'tanggal', 'juli', 'informasi', 'minimal', 'p1', 'lanjut', 'skripsi', 'semester', 'codingan', 'minggu', 'konsultasi', 'lanjut', 'skripsi', 'semester', 'terima kasih']",-1.0,444
"['power point', 'kirim', 'kait', 'p1', 'minimal', 'manual', 'maksimal', 'hasil', 'manual', 'excel', 'koding', 'ijinkan', 'manual', 'cek', 'tuju', 'log', 'book', 'dosen', 'diapprove', 'beliau', 'moon', 'beliau', 'syarat', 'p1', 'minimal', 'tuju', '3x', 'logbook', 'dosen bimbing', 'coba', 'fokus', 'tuju', 'beliau', '[DOSEN]', 'diappove', 'tolong', 'aju', 'akses', 'batas', 'jurus', 'nilai', 'p1', 'terima kasih']",1.0,445
"['konfirmasi', 'dosen', 'terima kasih', '[DOSEN]', 'mohon', 'maaf', 'hubung', 'malam', 'info', 'logbook', 'tuju', 'dosen', 'wassalamualaikum']",-1.0,445
"['[MHS]', 'cek', 'filkomapp', 'muncul', 'tombol', 'nilai', 'p1', 'unggah', 'hasil', 'revisi', 'proposal', 'p0']",1.0,446
"['mohon', 'maaf', 'kirim', 'informasi', 'kemarin', 'ttng', 'teman', 'kirim', 'terima kasih']",1.0,446
"['[MHS]', 'tuju', 'dokumen', 'unggah', 'proposal', 'tinggal', 'tunggu', 'tuju', 'dosen bimbing', 'coba', 'hubung', 'beliau']",1.0,446
"['[DOSEN]', 'terima', 'kasih', '[DOSEN]', 'konfirmasi', 'proposal', 'p0', 'tuju', '[DOSEN]', 'terima kasih']",1.0,446
"['[MHS]', 'aju', 'jurus', 'akses', 'batas', 'p1', 'tunggu', 'diapprove']",1.0,446
"['terima', 'kasih', 'mohon', 'maaf', 'perihal', 'tuju', 'jurus', 'jam', 'proses', 'skripsi', 'ulang', 'semester', 'iya', 'terima', 'kasih']",1.0,446
"['[MHS]', 'pra', 'proposal', 'unggah', 'semester', 'bantu', 'cepat', 'p0', 'p1', 'dan terus', 'bahan', 'judul']",1.0,446
"['pakai', 'judul', 'skripsi', 'iya', 'alhamdulillah', 'terima', 'kasih', '[DOSEN]', 'giat', 'kerja', 'skripsi']",1.0,446
['doc'],1.0,447
"['aju', 'akses', 'mudah', 'mudah', 'tuju', 'jurus']",1.0,447
"['[DOSEN]', 'terima', 'kasih']",1.0,447
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'dosen', 'bimbing', '[DOSEN]', 'iya', 'laksana', 'p0', 'kumpul', 'power', 'poin', 'kemarin', 'iya', 'terima', 'kasih', 'wassalamualaikum']",1.0,448
"['[MHS]', 'ganti', '[DOSEN]', 'laksana', 'p0', 'video', 'presentasi', 'p0', 'presentasi', 'power point', 'atas', 'durasi', 'minimal', 'menit', 'menit', 'unggah', 'google', 'drive', 'link', 'public', 'email', 'audio', 'record', 'wajah', 'wajib', 'tools', 'camtasia', 'screen', 'matic', 'jadi', 'timbang', 'nilai', 'p0']",1.0,448
"['terima', 'kasih']",1.0,448
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'informasi', 'mengupload', 'video', 'presentasi', 'p0', 'email', 'terima', 'kasih', 'wassalamualaikum']",1.0,449
"['[MHS]', 'ulas', 'mohon', 'tunggu']",1.0,449
"['[DOSEN]', 'terima', 'kasih', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'informasi', 'kirim', 'email', 'tanggal', 'november', 'konsultasi', 'manual', 'tanggal', 'november', 'mengupload', 'video', 'presentasi', 'p1', 'terima', 'kasih', 'wassalamualaikum']",1.0,449
"['[MHS]', 'mohon', 'tunggu']",1.0,449
"['[DOSEN]', 'terima', 'kasih']",1.0,449
"['[MHS]', 'mohon', 'isi', 'logbook', 'minimal', 'logbook', 'dosen bimbing', 'syarat', 'p1', 'terima kasih']",1.0,450
"['konsultasi', 'manual', 'email', 'ulas', 'masuk', 'logbook']",1.0,450
"['[MHS]', 'tunggu', 'ulas', 'ijinkan']",1.0,450
"['[DOSEN]', 'terima kasih']",1.0,450
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'informasi', 'status', 'skripsi', 'tunggu', 'verifikasi', 'bimbing', 'rekomendasi', 'p1', 'terima', 'kasih', 'wassalamualaikum']",1.0,451
"['[MHS]', 'terima kasih', 'tuju', 'tunggu', 'ulas', 'ijinkan', 'lanjut', 'draft', 'siap', 'p2']",1.0,451
"['[DOSEN]', 'terima kasih']",1.0,451
['catat'],1.0,452
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'program', 'hitung', 'inverse', 'metode', 'elm', 'library', 'now playing', 'linalg', 'inv', 'iya', 'partikel', 'populasi', 'pso', 'jurnal', 'beda', 'partikel', 'nilai', 'individu', 'dalam', 'populasi', 'iya', 'mohon', 'maaf', 'jadwal', 'uji akhir semester', 'induksi', 'riset', 'atika', 'kemarin', 'malam', 'kumpul', 'iya', 'terima', 'kasih', 'wassalamualaikum']",1.0,453
"['konsultasi', 'program', 'hitung', 'inverse', 'metode', 'elm', 'library', 'now playing', 'linalg', 'inv', 'iya', 'koding', 'mandiri', 'alg', 'partikel', 'populasi', 'pso', 'jurnal', 'beda', 'partikel', 'nilai', 'individu', 'dalam', 'populasi', 'iya', 'partikel', 'individu', 'kumpul', 'partikel', 'populasi', 'mohon', 'maaf', 'jadwal', 'uji akhir semester', 'induksi', 'riset', 'atika', 'kemarin', 'malam', 'kumpul', 'iya', 'ijinkan', 'kumpul', 'jam']",1.0,453
"['baik', 'codingan', 'you', 'deleted', 'this', 'message']",-1.0,453
"['login', 'gmail', 'kunci']",1.0,453
"['unggah', 'google', 'drive']",1.0,453
"['kuliah', 'induksi', 'riset', 'drop', 'iya', 'tangguh', 'bayar', 'ukt', 'terima kasih', 'wasaalamualaikum']",1.0,454
"['monggo', 'drop', 'silah', 'aju', 'akademik']",1.0,454
"['hubung', 'akademik', 'iya', 'p2', 'iya']",1.0,454
"['hubung', 'akademik', 'iya', 'p2', 'iya']",1.0,454
"['[DOSEN]', 'selesai', 'progres', 'skripsi', 'kumpul', 'hasil', 'screenshot', 'program']",1.0,454
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'kait', 'informasi', 'kirim', 'hasil', 'screenshot', 'program', 'uji', 'email', 'lampir', 'skripsi', 'benar', 'diagram alir', 'besok', 'kirim', 'skripsi', 'update', 'cepat', 'pso', 'nilai', 'batas', 'nilai', 'batas', 'v', 'presentase', 'nilai', 'x', 'contoh', 'x', 'vmin', 'vmax', 'masuk', 'dalam', 'uji', 'iya', 'nama', 'uji', 'pengaruh', 'nilai', 'batas', 'cepat', 'p2', 'iya', 'skripsi', 'lanjut', 'semester', 'pesimis', 'seminar hasil', 'semester', 'deadline', 'daftar', 'seminar hasil', 'tanggal', 'besok', 'terima', 'kasih', 'wassalamualaikum']",-1.0,455
"['[MHS]', 'informasi', 'kirim', 'hasil', 'screenshot', 'program', 'uji', 'email', 'lampir', 'skripsi', 'benar', 'diagram alir', 'besok', 'kirim', 'skripsi', 'reply', 'mohon', 'lampir', 'excel', 'silah', 'dokumen', 'susul', 'update', 'cepat', 'pso', 'nilai', 'batas', 'nilai', 'batas', 'v', 'presentase', 'nilai', 'x', 'contoh', 'x', 'vmin', 'vmax', 'masuk', 'dalam', 'uji', 'iya', 'nama', 'uji', 'pengaruh', 'nilai', 'batas', 'cepat', 'ijinkan', 'minimal', 'uji', 'metode', 'uji', 'konvergensi', 'pso', 'wajib', 'p2', 'iya', 'skripsi', 'lanjut', 'semester', 'pesimis', 'seminar hasil', 'semester', 'deadline', 'daftar', 'seminar hasil', 'tanggal', 'besok', 'allh', 'p1', 'p2', 'semester', 'syarat', 'p2', 'minimal', 'skenario', 'uji', 'selesai', 'serta', 'analisis', 'dalam']",1.0,456
"['[DOSEN]', 'kirim', 'dokumen', 'skripsi', 'manual', 'excel', 'email']",1.0,456
"['[MHS]', 'catat', 'ulas']",1.0,456
['terima kasih'],1.0,456
"['[DOSEN]', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'hubung', 'luar', 'jam', 'kejar', 'seminar hasil', 'semester', 'deadline', 'daftar', 'seminar hasil', 'panjang', 'tanggal', 'desember', 'iya', 'terima kasih', 'wassalamualaikum']",1.0,457
"['[MHS]', 'ijinkan', 'tunggu', 'ulas', 'progres', 'dokumen', 'silah', 'kirim', 'email']",1.0,457
"['[DOSEN]', 'terima kasih']",1.0,457
"['ijinkan', 'usaha', 'daftar', 'seminar hasil', 'sidang', 'terima kasih']",1.0,458
"['[DOSEN]', 'terima kasih', 'kait', 'revisi', 'baik', 'jurnal']",1.0,458
"['[DOSEN]', 'aju', 'seminar hasil', 'tunggu', 'verifikasi', 'mohon', 'maaf', 'aju', 'kendala', 'administrasi', 'terima kasih', 'wassalamualaikum']",1.0,459
"['hasil', 'cek', 'plagiasinya', 'kirim', 'email']",1.0,459
"['[DOSEN]', 'aju', 'seminar hasil', 'maslaah', 'tunggu', 'kabar', 'uang', 'kait', 'ukt', 'kabar', 'bayar', 'transfer', 'follow', 'uang', 'bingung', 'kumpul', 'syarat', 'susul', 'iya']",1.0,459
"['hubung', 'syarat', 'siap']",1.0,459
"['center', 'ukt', 'uang', 'advokesma', 'cp', 'uang', 'balas', 'bukti', 'bebas', 'tangguh', 'ukt', 'tau', 'menbayar', 'ukt', 'bilang', 'uang', 'pagi', 'chat', 'uang', 'balas', '[DOSEN]', 'telpon', 'kaprodi', 'beliau', 'solusi', 'kait', 'ukt', 'saran', 'selesai', 'filkom', 'apps']",1.0,459
"['alhamdulillah', 'dicapture', 'bukti', 'telepon', 'kaprodi', 'atas', 'kirim', 'aju', 'daftar', 'seminar hasil', 'tuju', 'dosen bimbing', 'tuju']",1.0,459
"['doc', 'terima kasih']",1.0,459
"['alhamdulillah', 'terima kasih']",1.0,459
['iya'],1.0,459
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'informasi', 'pelakasanaan', 'uji', 'skripsi', 'laksana', 'senin', 'januari', 'wib', 'harap', 'konfirmasi', 'dosen', 'bimbing', 'laksana', 'sidang', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']",1.0,460
"['alhamdulillah', '[MHS]', 'hadir']",1.0,460
['terima kasih'],1.0,460
"['[MHS]', 'request', 'link', 'meet', 'zoom', 'dosen', 'uji']",1.0,461
"['[MHS]', 'balas', '[DOSEN]']",1.0,461
"['[MHS]', 'tunggu', 'linknya', 'tolong', 'dosen bimbing', 'uji', 'terima kasih']",1.0,461
"['link', '[DOSEN]', '[LINK]', '[DOSEN]', 'izin', 'informasi', '[DOSEN]', '[DOSEN]', '[DOSEN]', 'join', 'google meet', 'terima kasih']",1.0,461
"['power point', 'tolong', 'screen', 'silah', 'join']",1.0,461
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'hubung', 'jam', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', 'konsultasi', 'topik', 'skripsi', 'temu', 'terima', 'kasih', 'wassalamualaikum']",1.0,462
"['besok', 'senin', 'jam']",1.0,462
"['[DOSEN]', 'terima', 'kasih']",1.0,462
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', 'konsultasi', 'topik', 'skripsi', 'kemarin', 'senin', 'tunggu', 'ruang', 'temu', 'terima', 'kasih', 'wassalamualaikum']",1.0,463
"['besok', 'jam']",1.0,463
"['terima', 'kasih']",1.0,463
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', 'konsultasi', 'topik', 'skripsi', 'temu', 'besok', 'terima', 'kasih', 'wassalamualaikum']",1.0,464
"['besok', 'jam', 'sore']",1.0,464
"['terima', 'kasih']",1.0,464
"['[MHS]', 'jadwal', 'bimbing', 'reschedule', 'jam', 'pagi']",1.0,465
"['mohon', 'maaf', '[DOSEN]', 'habis', 'jatuh', 'kamar', 'mandi', 'kampus', 'kampus', 'bimbing', 'ganti', 'senin', 'terima', 'kasih']",1.0,465
"['besok', 'senin', 'jam', 'pagi']",1.0,465
"['terima', 'kasih']",1.0,465
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', 'bimbing', 'skripsi', 'temu', 'besok', 'terima', 'kasih', 'wassalamualaikum']",1.0,466
"['besok', 'jam']",1.0,466
"['terima', 'kasih']",1.0,466
"['selamat', 'siang', 'mohon', 'maaf', 'menganggu', '[MHS]', 'informatika', 'konsultasi', 'topik', 'skripsi', 'kemarin', 'skripsi', 'implementasi', 'metode', 'kalman', 'filter', 'prediksi', 'harga', 'bahan', 'pokok', 'timur', 'dasar', 'scraping', 'web', 'siskaperbapo', 'kendala', 'data', 'hasil', 'bagus', 'ubah', 'indikator', 'beda', 'beda', 'fokus', 'objek', 'skripsi', 'judul', 'implementasi', 'metode', 'backpropagation', 'prediksi', 'harga', 'pasar', 'cabai', 'keriting', 'kota', 'malang', 'alas', 'pilih', 'cabai', 'cabai', 'alami', 'ubah', 'harga', 'stabil', 'boleh', 'ganti', 'topik', 'skripsi', 'terima kasih', 'wassalamualaikum']",1.0,467
