Unnamed: 0,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
50,12/22/20,mahasiswa,"Baik Pak, berikut saya lampirkan juga form pergantian judul skripsi yang diperlukan persetujuan dari dosen pembimbing dan saya juga telah meminta tanda tangan dari Bu [DOSEN] Pak.",1,1,8,4,"['lampir', 'form', 'ganti', 'judul', 'skripsi', 'tuju', 'dosen', 'bimbing', 'tanda', 'tangan', 'dosen']"
51,12/22/20,mahasiswa,<DOC>,1,1,8,4,['doc']
52,1/7/21,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Pak [DOSEN]. Mohon maaf mengganggu waktu Bapak. Saya [MHS] mahasiswa bimbingan skripsi Bapak. Sebelumnya mohon maaf Pak, izin memberikan informasi. Alhamdulillah saya telah melaksanakan seminar hasil skripsi pada tanggal 30 Desember 2020 dengan dosen fasilitator Pak [DOSEN], M.Kom. Untuk saat ini saya menunggu jadwal sidangnya Pak dikarenakan juga saya baru saja pada hari ini mengirimkan berkas pelengkapnya yaitu transkrip nilai final. Kemudian mohon maaf juga Pak, izin bertanya terkait form pergantian judul skripsi saya yang telah saya kirim sebelumnya, apakah sudah ditanda tangani Pak? Untuk berjaga - jaga jika diminta oleh pihak akademik Pak. Mohon maaf jika terdapat salah kata serta mohon Pak karena baru mengabarkan terkait seminar hasilnya hari ini. Terima kasih Pak .",1,-1,9,4,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'izin', 'informasi', 'alhamdulillah', 'laksana', 'seminar', 'hasil', 'skripsi', 'tanggal', '30', 'desember', '2020', 'dosen', 'fasilitator', 'dosen', 'kom', 'tunggu', 'jadwal', 'sidang', 'kirim', 'berkas', 'lengkap', 'transkrip', 'nilai', 'final', 'mohon', 'maaf', 'izin', 'kait', 'form', 'ganti', 'judul', 'skripsi', 'kirim', 'tanda', 'tangan', 'jaga', '-', 'jaga', 'akademik', 'mohon', 'maaf', 'salah', 'mohon', 'abar', 'kait', 'seminar', 'hasil', 'terima', 'kasih']"
53,1/7/21,dosen,Wa'alaikumsalam.. ok,1,-1,9,4,"['wa', 'alaikumsalam', 'oke']"
54,1/7/21,mahasiswa,"Baik Pak, mohon maaf sebelumnya Pak, izin bertanya kembali dan konfirmasi, untuk form pergantian judulnya apakah saya perlu mengirimkannya kembali Pak?",1,-1,9,4,"['mohon', 'maaf', 'izin', 'konfirmasi', 'form', 'ganti', 'judul', 'kirim']"
55,1/8/21,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Pak [DOSEN] . Mohon maaf mengganggu waktu Bapak. Saya [MHS] mahasiswa bimbingan skripsi Bapak. Sebelumnya mohon maaf Pak, izin memberikan informasi bahwa pada tanggal 11 Januari 2021, alhamdulillah saya telah dijadwalkan sidang skripsi yang dijadwalkan pada pukul 09.15 hingga 10.30 sesuai dengan yang ada di FilkomApps dengan dosen pengujinya Pak [DOSEN] sebagai dosen penguji I dan Pak [DOSEN] sebagai dosen penguji II. Sebelumnya mohon maaf juga Pak, izin bertanya dan melakukan konfirmasi terkait sidang nanti, apakah Bapak dapat menghadiri sidang skripsi saya pada hari senin nanti Pak? Mohon maaf jika terdapat salah kata Pak . Terima kasih banyak Pak.",1,1,10,4,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'izin', 'informasi', 'tanggal', '11', 'januari', '2021', 'alhamdulillah', 'jadwal', 'sidang', 'skripsi', 'jadwal', '09', '15', '10', '30', 'sesuai', 'filkomapps', 'dosen', 'uji', 'dosen', 'dosen', 'uji', 'dosen', 'dosen', 'uji', 'ii', 'mohon', 'maaf', 'izin', 'laku', 'konfirmasi', 'kait', 'sidang', 'hadir', 'sidang', 'skripsi', 'senin', 'mohon', 'maaf', 'salah', 'terima', 'kasih']"
56,1/8/21,dosen,Wa'alaikumsalam.. ok,1,1,10,4,"['wa', 'alaikumsalam', 'oke']"
57,1/8/21,dosen,<DOC>,1,1,10,4,['doc']
58,1/8/21,mahasiswa,"Baik Pak, Terima kasih banyak Pak .",1,1,10,4,"['terima', 'kasih']"
59,1/11/21,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Pak [DOSEN] . Mohon maaf mengganggu waktu Bapak. Saya [MHS] mahasiswa bimbingan skripsi Bapak. Sebelumnya mohon maaf Pak, izin memberikan informasi bahwa dari Pak [DOSEN] sebagai dosen penguji pertama telah membuat link google meet untuk sidang saya nanti pada pukul 09.15 - 10.30. Berikut saya lampirkan link google meetnya Pak. meet.google.com/cso-bafb-fgq Mohon maaf jika terdapat salah kata Pak. Terima kasih banyak Pak [DOSEN].",1,-1,11,4,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'izin', 'informasi', 'dosen', 'dosen', 'uji', 'link', 'google', 'meet', 'sidang', '09', '15', '-', '10', '30', 'lampir', 'link', 'google', 'meetnya', 'meet', 'google', 'com', 'cso-bafb-fgq', 'mohon', 'maaf', 'salah', 'terima', 'kasih', 'dosen']"
60,1/11/21,mahasiswa,Assalamualaikum Wr. Wb. Selamat pagi Pak [DOSEN]. Mohon maaf mengganggu waktu Bapak. Sebelumnya mohon maaf Pak. Izin mengingatkan kembali bahwa pada hari ini terdapat sidang dari skripsi saya Pak. Mohon maaf jika terdapat salah kata. Terima kasih banyak Pak [DOSEN].,-1,-1,11,4,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'izin', 'sidang', 'skripsi', 'mohon', 'maaf', 'salah', 'terima', 'kasih', 'dosen']"
61,1/13/21,dosen,"*Pengumuman Akademik Status Mahasiswa Skripsi* Terkait status keaktifan dari mahasiswa FILKOM pada semester Genap 2020/2021, Fakultas Ilmu Komputer mengambil kebijakan sbb: 1. Bagi mahasiswa Filkom yang telah mendaftar Semhas dan Sidang Skripsi per tanggal 8 Januari 2021, maka Status Akademik akan diset BLOKIR pada Semester Genap 2020/2021 sehingga tidak perlu melakukan daftar ulang dan pembayaran SPP/UKT. 2. Jika mahasiswa dapat menyelesaikan Sidang Skripsi dan Pendaftaran Yudisium paling lambat tanggal *5 Februari 2021* maka Status akan dirubah menjadi Lulus Semester Ganjil 2020/2021. 3. Jika mahasiswa tidak dapat menyelesaikan pendaftaran Yudisium sampai dengan tanggal *5 Februari 2021* tersebut maka mahasiswa harus melakukan Daftar Ulang Semester Genap 2020/2021 dan membayar UKT/SPP. _an. Dekan Filkom_ _Wakil Dekan Bidang Akademik_",1,1,12,4,"['akademik', 'status', 'mahasiswa', 'skripsi', 'kait', 'status', 'aktif', 'mahasiswa', 'filkom', 'semester', 'genap', '2020', '2021', 'fakultas', 'ilmu', 'komputer', 'ambil', 'bijak', 'sebagai berikut', '1', 'mahasiswa', 'filkom', 'daftar', 'seminar hasil', 'sidang', 'skripsi', 'tanggal', '8', 'januari', '2021', 'status', 'akademik', 'set', 'blokir', 'semester', 'genap', '2020', '2021', 'laku', 'daftar', 'ulang', 'bayar', 'spp', 'ukt', '2', 'mahasiswa', 'selesai', 'sidang', 'skripsi', 'daftar', 'yudisium', 'lambat', 'tanggal', '5', 'februari', '2021', 'status', 'rubah', 'lulus', 'semester', 'ganjil', '2020', '2021', '3', 'mahasiswa', 'selesai', 'daftar', 'yudisium', 'tanggal', '5', 'februari', '2021', 'mahasiswa', 'laku', 'daftar', 'ulang', 'semester', 'genap', '2020', '2021', 'bayar', 'ukt', 'spp', 'dekan', 'filkom', 'wakil', 'dekan', 'bidang', 'akademik']"
62,1/13/21,mahasiswa,"Baik Pak [DOSEN], terima kasih banyak atas informasinya Pak🙏",1,1,12,4,"['dosen', 'terima', 'kasih', 'informasi']"
63,1/21/21,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Pak [DOSEN]. Mohon maaf mengganggu waktu Bapak. Saya [MHS] mahasiswa bimbingan skripsi Bapak dari angkatan 2017. Mohon maaf sebelumnya Pak, izin memberikan informasi bahwa saya telah melakukan revisi penulisan skripsi berdasarkan revisi dari Pak Putra dan Pak Ridok. Berikut saya lampirkan skripsi saya Pak.",1,1,13,4,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'angkat', '2017', 'mohon', 'maaf', 'izin', 'informasi', 'laku', 'revisi', 'tulis', 'skripsi', 'dasar', 'revisi', 'putra', 'ridok', 'lampir', 'skripsi']"
64,1/21/21,mahasiswa,<DOC>,1,1,13,4,['doc']
65,1/21/21,mahasiswa,Apakah terdapat saran atau revisi terkait skripsi saya Pak? Mohon maaf jika terdapat salah kata Pak. Terima kasih Pak . Mohon maaf juga mengganggu waktunya.,1,1,13,4,"['saran', 'revisi', 'kait', 'skripsi', 'mohon', 'maaf', 'salah', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']"
66,1/21/21,dosen,Hal awal thn 2021,1,1,13,4,['2021']
67,1/21/21,dosen,Pernyataan juga sesuaikan tgl ujian,1,1,13,4,"['nyata', 'sesuai', 'tanggal', 'uji']"
68,1/21/21,dosen,"Penulisan gelar singkatan., spasi. Contoh Nama, M. SC., Ph.D., selalu Ketua Jurusan",1,1,13,4,"['tulis', 'gelar', 'singkat', 'spasi', 'contoh', 'nama', 'sc', 'ph', 'ketua', 'jurus']"
69,1/21/21,dosen,Itu diakhiri titik. Setelah titik kan huruf besar. Karena ada lanjutannya tambah koma,1,1,13,4,"['titik', 'titik', 'huruf', 'koma']"
70,1/21/21,dosen,"Itu saja, biasanya yg dibaca awal itu.",1,1,13,4,['baca']
71,1/21/21,mahasiswa,"Baik Pak , saya revisi kembali terkait penulisan sesuai saran dari Bapak. Terima kasih banyak Pak [DOSEN]  atas masukannya🙏.",1,1,13,4,"['revisi', 'kait', 'tulis', 'sesuai', 'saran', 'terima', 'kasih', 'dosen', 'masuk']"
0,[18/11/19 13.27.48],mahasiswa,"Assalamualaikum Wr.Wb, pak. Saya [MHS] mahasiswi Informatika 16 mau berkonsultasi terkait penulisan skripsi saya. Kira-kira kapan saya dapat menemui Bapak? Terima kasih pak. Maaf mengganggu sebelumnya🙏",1,1,0,15,"['assalamualaikum', 'wr', 'wb', 'mahasiswa', 'mahasiswi', 'informatika', '16', 'konsultasi', 'kait', 'tulis', 'skripsi', 'temu', 'terima', 'kasih', 'maaf', 'ganggu']"
1,[18/11/19 14.40.16],dosen,InsyaAllah besok siang setelah sholat Dzuhur ya.,1,1,1,15,"['insyaallah', 'besok', 'siang', 'sholat', 'dzuhur', 'iya']"
2,[18/11/19 14.40.50],mahasiswa,"Baik pak, terima kasih🙏",1,1,2,15,"['terima', 'kasih']"
3,[19/11/19 08.02.47],dosen,Nanti InsyaAllah ditunda sekitar jam 13 ya.,1,1,3,15,"['insyaallah', 'tunda', 'jam', '13', 'iya']"
4,[19/11/19 09.57.42],mahasiswa,"Baik pak, terima kasih🙏",1,1,4,15,"['terima', 'kasih']"
5,[22/11/19 08.06.52],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Perihal dokumen skripsi yang beberapa hari lalu saya berikan kepada Bapak, kira-kira kapan dan dimana saya bisa menemui Bapak untuk konsultasi skripsi saya? Terima kasih pak. Maaf mengganggu sebelumnya🙏",1,1,5,15,"['assalamualaikum', 'wr', 'wb', 'perihal', 'dokumen', 'skripsi', 'ikan', 'temu', 'konsultasi', 'skripsi', 'terima', 'kasih', 'maaf', 'ganggu']"
6,[22/11/19 09.20.36],dosen,InsyaAllah siang nanti sekitar jam 13:30.,1,1,6,15,"['insyaallah', 'siang', 'jam', '13', '30']"
7,[22/11/19 09.21.39],mahasiswa,Baik pak. Terima kasih.,1,1,7,15,"['terima', 'kasih']"
8,[09/12/19 14.21.59],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Saya mau berkonsultasi terkait revisi penulisan skripsi saya beberapa minggu lalu. Kira-kira kapan saya dapat menemui Bapak ya? Terima kasih pak. Maaf mengganggu sebelumnya🙏",1,1,8,15,"['assalamualaikum', 'wr', 'wb', 'konsultasi', 'kait', 'revisi', 'tulis', 'skripsi', 'minggu', 'temu', 'iya', 'terima', 'kasih', 'maaf', 'ganggu']"
9,[09/12/19 14.23.33],dosen,Besok sekitar jam 13 ya.,1,1,9,15,"['besok', 'jam', '13', 'iya']"
10,[09/12/19 14.23.59],mahasiswa,Baik pak. Terima kasih.,1,1,10,15,"['terima', 'kasih']"
11,[13/12/19 08.21.58],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Perihal dokumen skripsi yang beberapa hari lalu saya berikan kepada Bapak, kira-kira kapan dan dimana saya bisa menemui Bapak untuk konsultasi skripsi saya? Terima kasih pak. Maaf mengganggu sebelumnya🙏",1,1,11,15,"['assalamualaikum', 'wr', 'wb', 'perihal', 'dokumen', 'skripsi', 'ikan', 'temu', 'konsultasi', 'skripsi', 'terima', 'kasih', 'maaf', 'ganggu']"
12,[13/12/19 09.31.47],dosen,InsyaAllah Senin siang saja ya sekitar jam 13.,1,1,12,15,"['insyaallah', 'senin', 'siang', 'iya', 'jam', '13']"
13,[13/12/19 09.32.56],mahasiswa,"Baik pak, terima kasih🙏",1,1,13,15,"['terima', 'kasih']"
14,[23/12/19 13.57.46],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Saya mau berkonsultasi perihal dokumentasi skripsi saya. Kira-kira kapan saya dapat menemui Bapak? Terima kasih pak. Maaf mengganggu sebelumnya🙏",1,1,14,15,"['assalamualaikum', 'wr', 'wb', 'konsultasi', 'perihal', 'dokumentasi', 'skripsi', 'temu', 'terima', 'kasih', 'maaf', 'ganggu']"
15,[23/12/19 14.06.21],dosen,Hari Kamis atau Jumat saja?,1,1,15,15,"['kamis', 'jumat']"
16,[23/12/19 14.07.21],mahasiswa,Kalau Jumat jam berapa ya pak kira-kira?,1,1,16,15,"['jumat', 'jam', 'iya']"
17,[26/12/19 13.26.09],mahasiswa,"Mohon maaf pak, untuk hari ini apakah Bapak ada bimbingan?",1,-1,17,15,"['mohon', 'maaf', 'bimbing']"
18,[30/12/19 08.49.08],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Saya mau berkonsultasi terkait skripsi saya mengenai P2, yang hari ini merupakan batas akhir untuk melakukan P2. Apakah hari ini Bapak dapat ditemui? Terima kasih Pak. Maaf menggangu sebelumnya🙏",1,-1,18,15,"['assalamualaikum', 'wr', 'wb', 'konsultasi', 'kait', 'skripsi', 'kena', 'p2', 'rupa', 'batas', 'laku', 'p2', 'temu', 'terima', 'kasih', 'maaf', 'menggangu']"
19,[30/12/19 08.50.46],dosen,Apakah dengan pembimbing 1 sdh P2?,1,-1,19,15,"['bimbing', '1', 'p2']"
20,[30/12/19 08.52.43],dosen,"Saya hari ini kemungkinan blm bisa ke kampus, krn banyak tamu. Klo bisa ketemu saya besok siang sekitar jam 13.",1,-1,20,15,"['kampus', 'tamu', 'ketemu', 'besok', 'siang', 'jam', '13']"
21,[30/12/19 08.55.17],mahasiswa,Dengan pembimbing 1 sudah P2 minggu lalu Pak.,1,-1,21,15,"['bimbing', '1', 'p2', 'minggu']"
22,[30/12/19 08.55.32],mahasiswa,Baik pak. Terima kasih🙏,1,-1,22,15,"['terima', 'kasih']"
23,[30/12/19 14.09.09],mahasiswa,"Assalamualaikum Wr.Wb, Pak. Mohon maaf Pak, untuk P2 logbook dari pembimbing 1 sudah memenuhi. Namun, logbook dari Bapak masih belum memenuhi, sehingga belum bisa proses P2 pda filkom apps. Bagaimana ya Pak? Karena mengingat hari ini batas akhir P2. Terima kasih Pak. Maaf mengganggu sebelumnya🙏",1,-1,23,15,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'p2', 'logbook', 'bimbing', '1', 'penuh', 'logbook', 'penuh', 'proses', 'p2', 'pda', 'filkom', 'apps', 'iya', 'batas', 'p2', 'terima', 'kasih', 'maaf', 'ganggu']"
24,[30/12/19 14.55.25],dosen,Diisi saja nanti saya approve untuk hari ini.,1,-1,24,15,"['isi', 'setujui']"
25,[30/12/19 15.05.35],mahasiswa,Baik Pak. Terima kasih🙏,1,-1,25,15,"['terima', 'kasih']"
26,[30/03/20 09.53.46],mahasiswa,"Assalamualaikum Wr.Wb Pak. Selamat pagi dan mohon maaf mengganggu. Saya mau menanyakan mengenai bimbingan online terkait dokumentasi skripsi saya, Pak. Bagaimana mekanismenya ya kira-kira? Terima kasih Pak🙏",1,-1,26,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kena', 'bimbing', 'online', 'kait', 'dokumentasi', 'skripsi', 'mekanisme', 'iya', 'terima', 'kasih']"
27,[08/04/20 09.57.41],mahasiswa,"Assalamualaikum Wr.Wb Pak. Selamat pagi dan mohon maaf mengganggu waktunya. Berkaitan dengan skripsi yang saya ambil, saya ingin berkonsultasi kepada Bapak mengenai penulisan dokumen skripsi saya. Berikut saya lampirkan dokumen skripsi saya. Terima kasih Pak🙏 ",1,-1,27,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'skripsi', 'ambil', 'konsultasi', 'kena', 'tulis', 'dokumen', 'skripsi', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih']"
28,[08/04/20 09.57.48],mahasiswa,<DOC>,1,-1,28,15,['doc']
29,[09/04/20 11.09.36],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf menggangu waktu Bapak. Terkait dengan skripsi yang saya ambil, saya ingin berkonsultasi dengan Bapak mengenai penulisan dokumen skripsi saya. Kira-kira kapan saya dapat berkonsultasi dengan Bapak? Terima kasih Pak🙏",1,1,29,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'menggangu', 'kait', 'skripsi', 'ambil', 'konsultasi', 'kena', 'tulis', 'dokumen', 'skripsi', 'konsultasi', 'terima', 'kasih']"
30,[09/04/20 11.21.28],dosen,InsyaAllah besok saja ya.,1,1,30,15,"['insyaallah', 'besok', 'iya']"
31,[09/04/20 11.22.28],mahasiswa,Baik Pak. Terima kasih🙏,1,1,31,15,"['terima', 'kasih']"
32,[09/04/20 11.23.04],mahasiswa,"Kalau boleh tahu, konsultasi via apa ya Pak?",1,1,32,15,"['konsultasi', 'via', 'iya']"
33,[09/04/20 11.30.44],dosen,"Besok saja ditentukan, nanti saya lihat dokumen skripsinya dulu. Besok siang/sore setelah sholat ashar ya.",1,1,33,15,"['besok', 'lihat', 'dokumen', 'skripsi', 'besok', 'siang', 'sore', 'sholat', 'ashar', 'iya']"
34,[09/04/20 11.31.29],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,1,34,15,"['terima', 'kasih']"
35,[10/04/20 07.04.53],dosen,"Maaf, ternyata hari ini hari libur. Bgmn klo konsultasinya ditunda hari Senin saja sekitar jam 12:30 ya. Tksh.",1,1,35,15,"['maaf', 'nyata', 'libur', 'konsultasi', 'tunda', 'senin', 'jam', '12', '30', 'iya', 'terima kasih']"
36,[10/04/20 09.18.38],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,1,36,15,"['terima', 'kasih']"
37,[13/04/20 12.30.34],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait bimbingan online hari ini mengenai dokumen skripsi saya, bagaimana Pak? Terima kasih🙏",1,1,37,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'bimbing', 'online', 'kena', 'dokumen', 'skripsi', 'terima', 'kasih']"
38,[13/04/20 12.33.10],dosen,"To join the video meeting, click this link: https://meet.google.com/voc-rubj-bdp. Otherwise, to join by phone, dial +1 401-646-0765 and enter this PIN: 375 725 727#",1,1,38,15,"['join', 'video', 'meeting', 'click', 'link', 'url', 'otherwise', 'join', 'phone', 'dial', '1', '401-646-0765', 'enter', 'pin', '375', '725', '727']"
39,[14/04/20 09.09.58],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen yang kemarin Bapak infokan, saya sudah mengerjakannya Pak. Kira-kira kapan saya dapat berkonsultasi dengan Bapak terkait penulisan dokumen skripsi saya? Berikut saya lampirkan dokumen skripsi saya. Terima kasih Pak🙏 ",1,-1,39,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'kemarin', 'informasi', 'kerja', 'konsultasi', 'kait', 'tulis', 'dokumen', 'skripsi', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih']"
40,‎[14/04/20 09.10.10],mahasiswa,<DOC>,1,-1,40,15,['doc']
41,[15/04/20 09.01.15],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen yang kemarin Bapak infokan, saya sudah mengerjakannya Pak. Kira-kira kapan saya dapat berkonsultasi lagi dengan Bapak? Terima kasih🙏",1,1,41,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'kemarin', 'informasi', 'kerja', 'konsultasi', 'terima', 'kasih']"
42,[15/04/20 10.18.30],dosen,"InsyaAllah lusa ya, ini masih buat persiapan perkuliahan daring.",1,1,42,15,"['insyaallah', 'lusa', 'iya', 'kuliah', 'daring']"
43,[15/04/20 10.25.31],mahasiswa,Baik Pak kalau begitu. Terima kasih🙏,1,1,43,15,"['terima', 'kasih']"
44,[17/04/20 10.17.41],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya hari ini, bagaimana ya Pak? Terima kasih🙏",1,1,44,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'iya', 'terima', 'kasih']"
45,[17/04/20 10.26.19],dosen,"InsyaAllah Nanti setelah sholat jumat, masih beberapa hal yg perlu diperbaiki.",1,1,45,15,"['insyaallah', 'sholat', 'jumat']"
46,[17/04/20 10.26.48],mahasiswa,Oh iya baik Pak. Terima kasih🙏,1,1,46,15,"['oh', 'iya', 'terima', 'kasih']"
47,[17/04/20 13.00.05],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat siang dan mohon maaf mengganggu waktu Bapak. Terkait konsultasi dokumen skripsi saya, apakah saya bisa bimbingan dengan Bapak sekarang? Terima kasih🙏",1,1,47,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'bimbing', 'terima', 'kasih']"
48,[17/04/20 13.03.43],dosen,"To join the video meeting, click this link: https://meet.google.com/rjk-nefg-omx. Otherwise, to join by phone, dial +1 510-957-3288 and enter this PIN: 317 013 661#",1,1,48,15,"['join', 'video', 'meeting', 'click', 'link', 'url', 'otherwise', 'join', 'phone', 'dial', '1', '510-957-3288', 'enter', 'pin', '317', '013', '661']"
49,[20/04/20 09.35.16],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi dokumen skripsi saya, kira-kira kapan saya dapat berkonsultasi dengan Bapak lagi mengenai penulisan dokumen skripsi saya? Terima kasih Pak🙏",1,-1,49,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'skripsi', 'konsultasi', 'kena', 'tulis', 'dokumen', 'skripsi', 'terima', 'kasih']"
50,[20/04/20 10.17.03],dosen,sdr kirim dulu saja perubahannya.,-1,-1,50,15,"['sdr', 'kirim', 'ubah']"
51,[20/04/20 10.25.08],mahasiswa,Berikut saya lampirkan dokumen saya Pak.,1,-1,51,15,"['lampir', 'dokumen']"
52,[20/04/20 10.27.16],mahasiswa,<DOC>,1,-1,52,15,['doc']
53,[22/04/20 09.09.40],mahasiswa,"Assalamualaikum Wr.Wb. Pak. Selamat pagi dan mohon maaf mengganggu. Terkait revisi saya sebelumnya, kirakira kapan saya dapat berkonsultasi dengan Bapak? Terima kasih Pak🙏",1,1,53,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'kirakira', 'konsultasi', 'terima', 'kasih']"
54,[22/04/20 09.16.52],dosen,"InsyaAllah besok siang ya, ini lagi menyiapkan materi kuliah hari ini dan besok pagi.",1,1,54,15,"['insyaallah', 'besok', 'siang', 'iya', 'materi', 'kuliah', 'besok', 'pagi']"
55,[22/04/20 09.17.12],mahasiswa,Baik Pak. Terima kasih🙏,1,1,55,15,"['terima', 'kasih']"
